timestamp_utc,pollutant_value,pollutant_unit,latitude,longitude,location_name,parameter_name
"{'utc': '2020-11-24T18:00:00Z', 'local': '2020-11-24T10:00:00-08:00'}",0.5,,47.140499,-122.299202,,
"{'utc': '2025-10-03T13:00:00Z', 'local': '2025-10-03T08:00:00-05:00'}",19.0,,30.627409,-96.362842,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T13:00:00+01:00'}",5.0,,51.05625,-2.68345,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",5.7,,29.170799,-82.1008,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T06:00:00-06:00'}",6.1,,40.571259,-105.079765,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",4.0,,47.43110000000001,128.5159,,
"{'utc': '2021-07-19T21:00:00Z', 'local': '2021-07-20T05:00:00+08:00'}",46.0,,27.2317,111.4733,,
"{'utc': '2024-01-29T19:00:00Z', 'local': '2024-01-29T20:00:00+01:00'}",23.327,,48.9308357194684,21.9136219,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",7.0,,30.8064,106.056,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",23.0,,31.050700000000003,121.7965,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",14.0,,41.7173,86.2357,,
"{'utc': '2020-03-19T14:00:00Z', 'local': '2020-03-19T07:00:00-07:00'}",4.0,,35.4079055,-120.546649,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",40.0,,31.920000000000005,120.302,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",14.4,,39.0242,-95.71139999999998,,
"{'utc': '2022-02-09T00:00:00Z', 'local': '2022-02-08T19:00:00-05:00'}",16.9488480951616,,40.4783,-79.970377,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",14.0,,40.0583,117.4067,,
"{'utc': '2020-12-01T00:00:00Z', 'local': '2020-12-01T00:00:00Z'}",4.98,,51.550067,-0.117987,,
"{'utc': '2024-02-02T12:00:00Z', 'local': '2024-02-02T14:00:00+02:00'}",17.609,,-33.913833,18.425167,,
"{'utc': '2025-10-04T10:15:00Z', 'local': '2025-10-04T15:45:00+05:30'}",21.29,,22.6025571,88.3105664,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T19:00:00+07:00'}",26.7,,13.695561,100.647615,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",8.0,,21.8947,111.9765,,
"{'utc': '2023-06-22T06:00:00Z', 'local': '2023-06-22T09:00:00+03:00'}",0.012,,38.498056,27.067778,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",1.5,,44.624399,-123.940064,,
"{'utc': '2024-04-23T00:00:00Z', 'local': '2024-04-23T09:00:00+09:00'}",84.0,,37.49128100000001,126.72418900000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,36.420285,129.3637254,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,36.344444,127.437222,,
"{'utc': '2024-04-12T22:00:00Z', 'local': '2024-04-13T07:00:00+09:00'}",30.0,,37.13235600000001,126.92018600000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.138467,127.54645000000001,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",25.0,,37.4112,127.25790000000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",14.0,,35.56964,129.22602000000003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",14.7,,38.8386,-94.7464,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",17.0,,35.493249999999996,129.305696,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.141026399999994,127.1960051,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,35.6473136,127.52117750000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",13.0,,36.10605,128.41869999999997,,
"{'utc': '2018-03-09T20:00:00Z', 'local': '2018-03-09T12:00:00-08:00'}",0.8,,42.31411,-122.87923,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,35.22933,126.86186,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.58016700000001,127.044856,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,36.363249,129.389769,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,35.88027399999999,128.562491,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,37.49659,126.487769,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",23.0,,35.129493,129.086128,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.524793499999994,129.1140452,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.0,128.1675,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,35.9546,126.9414,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,36.839,126.46087,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,34.84,126.7,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,36.304667,127.366717,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.4800328,126.7999056,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,35.074896,128.834169,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,37.619335,126.71674800000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,36.883421,127.20737099999998,,
"{'utc': '2024-03-08T06:00:00Z', 'local': '2024-03-08T08:00:00+02:00'}",0.486,,-25.97884,28.942852,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T05:00:00-05:00'}",13.0,,43.46611000000001,-88.621109,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",7.0,,36.6324,-120.3822,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.974543611,128.32436980500003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.183108,128.560665,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,36.3682,127.31849999999999,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",4.283615,,50.97746200017343,11.326070000099067,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",14.0,,36.353251,126.589768,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,36.592906,127.292253,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,37.32953800000001,127.242271,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,37.526339,126.896256,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.277800000000006,127.0306,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.382084,126.65466300000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.657822,127.300702,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.08156400000001,127.060117,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,33.460229,126.91007,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.94904,126.58341,,
"{'utc': '2024-06-13T20:00:00Z', 'local': '2024-06-13T15:00:00-05:00'}",11.6,,35.116866,-87.419726,,
"{'utc': '2025-10-04T06:00:00Z', 'local': '2025-10-04T03:00:00-03:00'}",22.0,,-37.463035064801,-72.324575155457,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",25.0,,31.5031,120.242,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,36.479917,127.292417,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.6782,127.920092,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,38.224433,127.95858299999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",14.0,,36.814170999999995,127.152144,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,38.247827,127.79066,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.404167,126.72611099999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.2834576,127.2896401,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.53403500000001,127.13917200000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",2.0,,37.972199999999994,-122.51890000000002,,
"{'utc': '2024-04-12T22:00:00Z', 'local': '2024-04-13T07:00:00+09:00'}",23.0,,36.10973430000001,126.9915668,,
"{'utc': '2025-03-14T21:00:00Z', 'local': '2025-03-14T15:00:00-06:00'}",30.393,,25.551222222222002,-103.50252777777999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,35.0113888889,127.58111111109999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.923033,128.550652,,
"{'utc': '2025-01-08T17:00:00Z', 'local': '2025-01-09T04:00:00+11:00'}",2.82,,-35.34331,143.5341,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,38.013429,127.034161,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,35.227745,128.901042,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",13.0,,34.88597099999999,127.50902999999998,,
"{'utc': '2024-06-17T21:00:00Z', 'local': '2024-06-18T06:00:00+09:00'}",18.0,,36.107179,127.490685,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.076677,125.09227599999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.2837,127.44100000000002,,
"{'utc': '2025-07-30T00:00:00Z', 'local': '2025-07-30T09:00:00+09:00'}",7.0,,35.157731000000005,129.14379400000004,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.798146,127.095423,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",19.0,,36.401526999999994,126.487455,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",34.0,,31.371,119.794,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.792390000000005,126.987168,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.077711,128.784773,,
"{'utc': '2025-03-04T12:00:00Z', 'local': '2025-03-04T19:00:00+07:00'}",77.0,,17.896122,102.64,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.564639,126.975961,,
"{'utc': '2018-05-14T19:00:00Z', 'local': '2018-05-14T12:00:00-07:00'}",7.0,,38.3108,-122.295,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,37.298663,127.628936,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",10.0,,36.828034,127.104606,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.36615,127.22856,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.65292399999999,127.11586,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.7268791,128.2823425,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",3.1,,52.46304000005105,4.60177600031704,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",13.0,,35.87573700000001,128.812259,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.4339,127.12930000000001,,
"{'utc': '2024-04-11T16:00:00Z', 'local': '2024-04-12T01:00:00+09:00'}",18.0,,35.151625,126.85329199999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,36.98590000000001,126.93139999999998,,
"{'utc': '2025-09-15T11:00:00Z', 'local': '2025-09-15T13:00:00+02:00'}",7.5,,41.08444000010625,14.344720000250744,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.1552633,129.0225679,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,35.825174,128.743217,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.545556,126.675833,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",0.0,,37.3715,127.5845,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",22.0,,32.77269999999999,116.83050000000001,,
"{'utc': '2025-10-02T11:00:00Z', 'local': '2025-10-02T13:00:00+02:00'}",8.384306,,58.96422,5.72786,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,36.90523100000001,127.964141,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",2.0,,31.8794,-110.9964,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",9.0,,37.906227,126.73108,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.11497,128.48581,,
"{'utc': '2022-07-26T01:00:00Z', 'local': '2022-07-25T18:00:00-07:00'}",6.1,,44.5884,-123.2673,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",9.36,,36.182100000013925,-5.411410000236899,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",9999.0,,37.566459,126.59512199999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,34.757839999999995,126.452808,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,36.82066,128.61209,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.275324,127.113744,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.012575,126.426621,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,36.576821,128.472886,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.7481,127.106,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,38.380754200000005,128.4635415,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",15.0,,22.5311,113.0219,,
"{'utc': '2024-07-11T14:00:00Z', 'local': '2024-07-11T23:00:00+09:00'}",14.0,,37.384904,126.931247,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",18.0,,34.907364,127.665394,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",15.0,,34.978355,127.75800400000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.503530000000005,126.64794000000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,34.941868,127.757069,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,35.2258303611,128.50325827000003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.280224,127.11514,,
"{'utc': '2023-12-09T17:03:08Z', 'local': '2023-12-09T17:03:08Z'}",0.0,,52.368728756,-2.721801437,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.04850720000001,129.065288,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,36.286987,127.23791900000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T02:00:00-10:00'}",3.0,,19.060655,-155.579159,,
"{'utc': '2024-07-11T14:00:00Z', 'local': '2024-07-11T23:00:00+09:00'}",19.0,,37.60666700000001,127.02726400000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.81672600000001,128.528732,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,37.36049400000001,128.12555,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",28.0,,36.0300245,129.3748446,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.449722,126.72416699999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,36.37277799999999,127.417222,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,37.4939,126.7701,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,33.51733013,126.57045614000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",15.0,,35.515708,129.38451800000004,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.497129,129.338806,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,34.71005,128.58745,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.3801,126.80410000000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",0.0,,36.305084,127.570789,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.1591,127.07709999999999,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",13.0,,37.50560000000001,126.759,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,38.28531900000001,128.390769,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.099849,129.030344,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,37.0746,127.4244,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,36.923449,127.75545,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.114404,129.017251,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,38.290859000000005,127.179801,,
"{'utc': '2024-03-11T12:00:00Z', 'local': '2024-03-11T13:00:00+01:00'}",5.1,,57.39361199979441,11.91417999982569,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.230188,129.120586,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",14.0,,34.965927,127.794191,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,35.5211721,127.7244433,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.6251,126.84230000000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.17430000000001,126.9325,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",15.0,,36.688131,126.739314,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",37.0,,31.4753,120.31420000000001,,
"{'utc': '2024-03-12T10:00:00Z', 'local': '2024-03-12T12:00:00+02:00'}",5.946,,-25.835814,25.614534,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,34.6446579,126.7711918,,
"{'utc': '2017-11-18T03:00:00Z', 'local': '2017-11-17T19:00:00-08:00'}",11.0,,37.956916,-119.120979,,
"{'utc': '2025-04-01T08:00:00Z', 'local': '2025-04-01T17:00:00+09:00'}",9999.0,,37.48824200000001,126.92708900000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.950357,127.48718899999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,36.323889,127.418333,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,36.3364108,127.3349525,,
"{'utc': '2025-10-04T07:00:00Z', 'local': '2025-10-04T09:00:00+02:00'}",1.1,,50.3642500001959,3.5227299999803394,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,34.766301,127.657507,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",14.0,,36.018833,129.365867,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.676245,127.494701,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,34.863611,128.690278,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",16.0,,35.544442,129.331878,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.545089,127.13680599999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.44116400000001,126.706817,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,36.42928899999999,129.05617800000002,,
"{'utc': '2024-04-23T15:00:00Z', 'local': '2024-04-23T11:00:00-04:00'}",44.0,,-36.461054075054,-71.971435546875,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,37.7151,126.5526,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,36.354444,127.383056,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.1633559,127.3747489,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",21.0,,35.066944,127.751389,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",20.0,,35.180609,128.12178100000003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.48820899999999,130.9040474,,
"{'utc': '2024-01-15T12:00:00Z', 'local': '2024-01-15T13:00:00+01:00'}",27.0,,43.0483333294643,-2.19111111,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.246927,127.056315,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,34.82476400000001,127.73161500000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T20:00:00+08:00'}",12.0,,24.432132999999997,118.312256,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T06:00:00-06:00'}",1.9,,40.7955,-111.93089999999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.832255,128.583743,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,37.532057,127.002371,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,36.824238,126.25722,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,33.246244,126.56506,,
"{'utc': '2020-06-10T21:00:00Z', 'local': '2020-06-10T14:00:00-07:00'}",24.0,,34.2775,-118.6847,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.245937,128.75029500000002,,
"{'utc': '2024-01-29T17:00:00Z', 'local': '2024-01-29T18:00:00+01:00'}",11.6,,40.85278,14.25139,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.452386,126.90833299999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.37382300000001,126.73289,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,34.91826562,128.08430936,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,36.730926000000004,127.804682,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,35.14583,126.92333,,
"{'utc': '2024-04-12T22:00:00Z', 'local': '2024-04-13T07:00:00+09:00'}",21.0,,37.409493,126.678309,,
